,0,1,2,3,4,5,6,7
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
